timestamp,num_pkts,avg_ttl,median_ttl,10_percentil_ttl,25_percentil_ttl,75_percentil_ttl,90_percentil_ttl,max_ttl,min_ttl,attack,test_categorical
29860,9,116,64,61.6,64,224,224,224,52,No,9
29865,27,89.0740740740741,64,39.8,46.5,82,224,224,24,No,27
29870,14,74.7857142857143,64,64,64,100,100,100,35,Yes,14
29875,14,120.857142857143,64,50,64,224,224,224,44,No,14
29880,32,129.28125,64,64,64,224,224,224,49,No,32
29885,21,111.761904761905,64,44,64,212,224,224,35,No,21
29890,10,82,82,64,64,100,100,100,64,Yes,10
29895,22,92.5454545454545,64,44.5,64,91,224,224,35,No,22
29900,28,87.2142857142857,64,43,52,64,224,224,43,No,28
29905,16,80.9375,64,44,64,100,100,224,35,Yes,16
29910,14,122.714285714286,64,64,64,224,224,224,50,No,14
29915,25,79.16,64,48,64,100,100,212,35,Yes,25
29920,17,68.7058823529412,64,48,64,64,100,100,44,Yes,17
29925,18,106.888888888889,64,47.5,64,193,224,224,35,No,18
29930,16,103.625,64,39.5,64,131,224,224,35,No,16
29935,16,122.3125,64,45,64,224,224,255,44,No,16
29940,46,104.695652173913,64,45,49.75,100,255,255,35,Yes,46
29945,21,112.952380952381,64,44,64,212,224,224,40,No,21
29950,21,86.4285714285714,100,64,64,100,100,224,35,Yes,21
29955,57,66.8947368421053,64,64,64,64,64,100,49,Yes,57
29960,14,71.0714285714286,64,44,55,100,100,100,35,Yes,14
29965,10,147.6,162,64,64,224,224,224,64,No,10
29970,46,93.1086956521739,64,55,64,64,224,224,35,No,46
29975,15,147.733333333333,212,64,64,224,224,224,64,No,15
29980,23,110.739130434783,64,45.6,64,224,224,224,35,No,23
29985,13,66.2307692307692,64,50,64,64,92.8,100,49,Yes,13
29990,17,68.8235294117647,64,40.4,64,100,100,100,35,Yes,17
29995,9,92,100,64,100,100,100,100,64,Yes,9
30000,27,96.3333333333333,64,47,64,82,224,224,35,No,27
30005,12,88.3333333333333,64,64,64,100,100,224,52,Yes,12
30010,27,122.037037037037,64,56,64,224,224,224,35,No,27
30015,40,71.775,64,44,64,73,100,224,35,Yes,40
30020,15,103.6,64,44,64,162,224,224,22,No,15
30025,14,120.785714285714,64,55.6,64,224,224,224,35,No,14
30030,17,106.470588235294,64,47.6,64,212,224,224,44,No,17
30035,15,92.2,64,49.6,64,100,167.2,212,35,Yes,15
30040,14,109.428571428571,64,50,64,193,224,224,44,No,14
30045,17,109.882352941176,64,50.8,64,224,224,224,35,No,17
30050,12,114,64,46,64,224,224,224,44,No,12
30055,60,100.883333333333,64,47,64,206,207.4,224,35,No,60
30060,19,111.631578947368,64,48,64,224,224,224,44,No,19
30065,22,85.7272727272727,64,53.2,64,100,100,212,35,Yes,22
30070,34,70.3529411764706,64,56,64,64,100,100,44,Yes,34
30075,95,69.7578947368421,64,64,64,64,100,100,35,Yes,95
30080,12,117,64,46,64,224,224,224,44,No,12
30085,21,99.8571428571429,64,43,64,100,224,224,35,No,21
30090,21,69.952380952381,64,49,64,64,100,100,44,Yes,21
30095,37,128.027027027027,64,64,64,224,224,224,35,No,37
30100,13,136.307692307692,64,64,64,224,224,224,44,No,13
30105,30,116,64,51.7,64,224,224,224,35,No,30
30110,23,139.652173913043,64,64,64,224,224,224,44,No,23
30115,17,75.9411764705882,64,56,64,100,100,100,35,Yes,17
30120,10,126,64,62,64,224,224,224,44,No,10
30125,31,117.741935483871,64,44,64,212,224,224,35,No,31
30130,17,109.882352941176,64,64,64,224,224,224,44,No,17
30135,31,80.741935483871,64,44,56,64,224,224,24,No,31
30140,15,73.8666666666667,64,56.8,64,100,100,100,44,Yes,15
30145,20,65,64,43,50,64,100,100,35,Yes,20
30150,14,108.642857142857,64,64,64,184,224,224,49,No,14
30155,52,130.326923076923,64,64,64,224,224,224,35,No,52
30160,17,81.1764705882353,64,43,64,100,100,224,43,Yes,17
30165,36,111.416666666667,64,46.5,64,224,224,224,35,No,36
30170,26,144,144,64,64,224,224,224,64,No,26
30175,19,106.263157894737,64,44,64,162,224,224,35,No,19
30180,13,92.9230769230769,100,64,64,100,100,224,64,Yes,13
30185,22,113.409090909091,64,44.8,64,212,224,224,35,No,22
30190,11,136.727272727273,64,64,64,224,224,224,64,No,11
30195,41,121,64,49,64,224,224,224,35,No,41
30200,16,144,144,64,64,224,224,224,64,No,16
30205,81,107.246913580247,64,55,64,210,212,224,35,No,81
30210,39,78.5128205128205,64,64,64,64,100,224,49,Yes,39
30215,27,108.777777777778,64,44,64,224,224,224,35,No,27
30220,14,120.142857142857,64,64,64,224,224,224,50,No,14
30225,21,71.4285714285714,64,44,64,100,100,100,35,Yes,21
30230,17,75.4117647058824,64,52.4,64,100,100,100,35,Yes,17
30235,12,114,64,46,64,224,224,224,44,No,12
30240,21,96.1904761904762,100,64,64,100,210,210,35,Yes,21
30245,32,127.375,64,64,64,224,224,224,44,No,32
30250,18,117.055555555556,64,60.4,64,224,224,224,35,No,18
30255,12,99.4166666666667,64,44.5,60.25,104,224,224,44,No,12
30260,12,76,64,64,64,100,100,100,64,Yes,12
30265,17,116.411764705882,64,44,64,224,224,224,35,No,17
30270,35,131,64,64,64,224,224,224,49,No,35
30275,26,118.346153846154,64,57,64,224,224,224,35,No,26
30280,17,138.117647058824,64,64,64,224,224,224,44,No,17
30285,20,110.6,64,48.5,64,224,224,224,35,No,20
30290,203,69.8029556650246,64,45,45,64,64,224,35,No,203
30295,23,108.695652173913,64,49,64,224,224,224,22,No,23
30300,16,95.9375,64,54,64,100,210,224,35,Yes,16
30305,22,107.909090909091,64,40.4,64,193,224,224,35,No,22
30310,50,73.72,64,56,64,91,100,224,43,Yes,50
30315,81,100.543209876543,64,47,64,100,224,224,35,No,81
30320,46,73.8695652173913,64,56,64,91,100,224,43,Yes,46
30325,44,132.795454545455,64,64,64,224,224,224,35,No,44
30330,40,134.5,64,64,64,224,224,224,44,No,40
30335,41,130.170731707317,64,64,64,224,224,224,35,No,41
30340,36,83.3333333333333,64,64,64,100,100,224,44,Yes,36
30345,20,119.6,64,62.5,64,224,224,224,35,No,20
30350,51,132,64,64,64,224,224,224,44,No,51
30355,23,86.9130434782609,100,64,64,100,100,224,35,Yes,23
30360,39,127.512820512821,64,64,64,224,224,224,44,No,39
30365,29,118.827586206897,64,64,64,224,224,224,35,No,29
30370,51,66.8039215686274,64,44,47,64,100,224,35,Yes,51
30375,33,84.030303030303,64,64,64,64,199.2,224,49,No,33
30380,14,69.3571428571429,64,44,64,91,100,100,35,Yes,14
30385,9,76,64,64,64,100,100,100,64,Yes,9
30390,22,82.5454545454545,64,52,64,100,100,210,44,Yes,22
30395,16,67.4375,64,52,64,64,100,100,35,Yes,16
30400,22,66.8636363636364,64,43.1,53.5,64,100,100,43,Yes,22
30405,21,99.7142857142857,64,43,64,100,224,224,35,No,21
30410,18,94.4444444444444,64,44,64,64,224,224,24,No,18
30415,24,79.2916666666667,64,64,64,100,100,100,35,Yes,24
30420,44,124.409090909091,64,64,64,224,224,224,44,No,44
30425,12,131.25,82,64,64,224,224,224,35,No,12
30430,23,71.7391304347826,64,44,64,100,100,100,35,Yes,23
30435,17,129,64,64,64,224,224,224,49,No,17
30440,15,104.466666666667,64,44,64,162,224,224,35,No,15
30445,9,76,64,64,64,100,100,100,64,Yes,9
30450,17,107.941176470588,64,48.8,64,210,224,224,35,No,17
30455,23,80.3478260869565,64,64,64,100,100,100,44,Yes,23
30460,33,116.090909090909,64,52.8,64,224,224,224,35,No,33
30465,27,79.2962962962963,64,64,64,100,100,224,44,Yes,27
30470,16,112.4375,64,48,64,224,224,224,35,No,16
30475,25,121.36,64,52,64,224,224,224,35,No,25
30480,36,133.361111111111,64,64,64,224,224,224,44,No,36
30485,16,100.25,64,40.5,59,131,224,224,35,No,16
30490,14,118.857142857143,64,55.6,64,224,224,224,44,No,14
30495,32,86.46875,64,49.7,62,64,224,224,35,No,32
30500,40,87.5,64,64,64,64,224,224,44,No,40
30505,33,68.1818181818182,64,43.2,55,64,100,224,35,Yes,33
30510,19,83.3684210526316,64,61.6,64,82,122,210,44,Yes,19
30515,14,75.9285714285714,64,50,64,100,100,100,35,Yes,14
30520,14,69.2857142857143,64,54.2,64,64,100,100,44,Yes,14
30525,19,73.1052631578947,64,48,64,100,100,100,35,Yes,19
30530,20,112.1,64,50.3,64,224,224,224,35,No,20
30535,13,122.461538461538,64,48,64,224,224,224,44,No,13
30540,20,126.25,64,64,64,213.5,224,224,35,No,20
30545,16,69.125,64,39.5,59,100,100,100,35,Yes,16
30550,13,100,64,64,64,64,224,224,52,No,13
30555,23,74.8695652173913,64,43.2,56.5,100,100,224,35,Yes,23
30560,8,144,144,64,64,224,224,224,64,No,8
30565,21,106.142857142857,64,44,64,224,224,224,22,No,21
30570,34,92.2352941176471,64,49,55,64,224,224,49,No,34
30575,21,99.3809523809524,64,44,64,100,224,224,35,No,21
30580,50,78.68,64,46,64,64,111,210,46,Yes,50
30585,21,70.952380952381,64,49,64,100,100,100,44,Yes,21
30590,19,120.789473684211,64,61.6,64,224,224,224,35,No,19
30595,21,123.047619047619,64,64,64,224,224,224,44,No,21
30600,18,107.166666666667,64,49,64,193,224,224,35,No,18
30605,15,82.5333333333333,64,38.6,54,100,100,224,35,Yes,15
30610,17,127.529411764706,64,64,64,224,224,224,52,No,17
30615,20,93,64,44,61,73,224,224,35,No,20
30620,19,60.6315789473684,64,44,54,64,64,100,44,Yes,19
30625,22,73.9545454545455,64,46,64,100,100,100,35,Yes,22
30630,23,87.6521739130435,64,64,64,100,100,210,64,Yes,23
30635,52,74.8269230769231,64,49.3,64,100,100,100,35,Yes,52
30640,27,67.4444444444444,64,53.6,60,64,100,100,43,Yes,27
30645,15,96.5333333333333,64,46,64,100,224,224,35,No,15
30650,180,60.2055555555556,64,45,45,64,64,224,43,No,180
30655,18,107.055555555556,64,49.6,64,193,224,224,35,No,18
30660,20,124.85,64,62.5,64,224,224,224,44,No,20
30665,15,94,64,37,54,100,224,224,35,No,15
30670,21,62.2380952380952,64,45,47,64,100,100,43,Yes,21
30675,70,76.4,64,47,64,64,112.4,224,35,No,70
30680,21,70.3809523809524,64,35,64,100,100,100,24,Yes,21
30685,26,110.923076923077,64,54,64,224,224,224,44,No,26
30690,22,112.136363636364,64,46,64,210,224,224,35,No,22
30695,43,129.906976744186,64,64,64,224,224,224,44,No,43
30700,53,117.339622641509,64,56,64,224,224,224,35,No,53
30705,21,71.9523809523809,64,49,64,100,100,100,43,Yes,21
30710,18,106.888888888889,64,47.5,64,193,224,224,35,No,18
30715,18,105.444444444444,64,49.3,64,184,224,224,43,No,18
30720,32,83.34375,64,64,64,100,100,210,35,Yes,32
30725,17,139.294117647059,64,64,64,224,224,224,64,No,17
30730,26,117.307692307692,64,44,64,224,224,224,35,No,26
30735,18,73.2777777777778,64,44.8,64,100,100,100,35,Yes,18
30740,16,110.75,64,48,64,224,224,224,44,No,16
30745,12,73.5833333333333,64,64,64,100,100,100,35,Yes,12
30750,23,121.826086956522,64,64,64,210,224,224,44,No,23
30755,13,124.230769230769,64,44.8,64,224,224,224,35,No,13
30760,18,114.444444444444,64,49.6,64,224,224,224,44,No,18
30765,18,108.833333333333,64,59.8,64,193,224,224,49,No,18
30770,30,109.2,64,48.5,64,224,224,224,35,No,30
30775,26,83.1538461538462,64,64,64,100,100,224,35,Yes,26
30780,24,94.0833333333333,64,55.6,64,100,210,220,44,Yes,24
30785,17,73.7058823529412,64,35,64,100,100,100,35,Yes,17
30790,16,72.75,64,54,64,100,100,100,44,Yes,16
30795,17,111.411764705882,64,58,64,224,224,224,49,No,17
30800,17,106.294117647059,64,44,64,224,224,224,35,No,17
30805,29,67.8275862068966,64,55,64,64,100,100,49,Yes,29
30810,18,123.944444444444,64,58,64,220.5,224,224,35,No,18
30815,11,120.363636363636,64,64,64,224,224,224,44,No,11
30820,38,79.7105263157895,64,60.4,64,64,137.200000000001,224,35,No,38
30825,25,101,64,46,64,100,224,224,35,No,25
30830,12,77.3333333333333,64,64,64,100,100,100,44,Yes,12
30835,17,107.823529411765,64,40.4,64,224,224,224,22,No,17
30840,18,122.888888888889,64,60.4,64,220.5,224,224,44,No,18
30845,11,92.3636363636364,64,44,64,82,224,224,40,No,11
30850,11,80.6363636363636,64,44,64,82,100,224,35,Yes,11
30855,16,111.8125,64,56.5,64,224,224,224,44,No,16
30860,17,108.882352941176,64,48.8,64,224,224,224,35,No,17
30865,14,107.214285714286,64,53.5,64,184,224,224,44,No,14
30870,18,98.1111111111111,64,58,64,100,210,255,35,Yes,18
30875,30,141.6,64,45,45,255,255,255,44,No,30
30880,15,67.1333333333333,64,47.2,64,64,100,100,35,Yes,15
30885,22,98.7727272727273,64,44.5,64,100,224,224,35,No,22
30890,15,126.666666666667,64,64,64,224,224,224,44,No,15
30895,33,120.878787878788,64,52,64,224,224,224,35,No,33
30900,27,120.481481481481,64,59.2,64,224,224,224,44,No,27
30905,34,134.205882352941,64,64,64,224,224,224,35,No,34
30910,9,80,64,64,64,100,100,100,64,Yes,9
30915,13,86.5384615384615,64,44,49,100,199.2,224,35,No,13
30920,12,75,64,64,64,100,100,100,52,Yes,12
30925,17,109.117647058824,64,44,64,224,224,224,35,No,17
30930,13,93.6923076923077,64,64,64,100,188,210,50,Yes,13
30935,31,102.903225806452,64,44,64,162,224,224,35,No,31
30940,180,67.0388888888889,64,47,47,64,64,224,43,No,180
30945,27,71.8888888888889,64,43.6,49.5,82,100,224,35,Yes,27
30950,15,89.1333333333333,64,43,53.5,64,224,224,24,No,15
30955,43,118.720930232558,64,64,64,207,223.2,224,35,No,43
30960,75,69.6533333333333,64,47,49,64,64,224,43,No,75
30965,27,90.1851851851852,64,44,64,64,224,224,35,No,27
30970,10,144,144,64,64,224,224,224,64,No,10
30975,21,92.8571428571429,64,35,49,100,224,224,35,No,21
30980,13,124.615384615385,64,64,64,224,224,224,52,No,13
30985,14,120.214285714286,64,50,64,224,224,224,35,No,14
30990,40,90.8,64,64,64,64,224,224,44,No,40
30995,18,80.1666666666667,64,58,64,100,100,224,35,Yes,18
31000,31,131.096774193548,64,64,64,224,224,224,44,No,31
31005,17,109.411764705882,64,47,64,224,224,224,35,No,17
31010,15,115.066666666667,64,55.6,64,224,224,224,44,No,15
31015,27,128.703703703704,64,64,64,224,224,224,35,No,27
31020,29,116.068965517241,64,51.4,64,224,224,224,44,No,29
31025,23,126.260869565217,64,64,64,224,224,224,40,No,23
31030,17,109,64,35,64,224,224,224,35,No,17
31035,26,66.8846153846154,64,50,53.5,64,100,100,44,Yes,26
31040,17,109.588235294118,64,48.8,64,224,224,224,35,No,17
31045,11,120.363636363636,64,64,64,224,224,224,44,No,11
31050,32,90.09375,64,64,64,100,100,224,35,Yes,32
31055,16,122.75,64,64,64,224,224,224,44,No,16
31060,20,118.75,64,51.2,64,224,224,224,35,No,20
31065,27,127.888888888889,64,64,64,224,224,224,44,No,27
31070,33,78.4545454545455,64,64,64,100,100,100,35,Yes,33
31075,25,121.36,64,52,64,224,224,224,35,No,25
31080,36,81.8055555555556,64,64,64,100,100,210,44,Yes,36
31085,19,80.3684210526316,100,60,64,100,100,100,35,Yes,19
31090,23,134.260869565217,64,64,64,224,224,224,44,No,23
31095,17,110.588235294118,64,58,64,224,224,224,35,No,17
31100,21,122.47619047619,64,52,64,224,224,224,44,No,21
31105,33,85.5454545454546,64,55,64,64,224,224,22,No,33
31110,17,115.764705882353,64,48.8,64,210,224,224,44,No,17
31115,39,88.1794871794872,64,64,64,64,224,224,35,No,39
31120,14,118.285714285714,64,50,64,224,224,224,44,No,14
31125,19,105.263157894737,64,46.2,64,162,224,224,35,No,19
31130,15,91.6,64,46.4,58,64,224,224,44,No,15
31135,14,111.214285714286,82,35,64,193,224,224,35,No,14
31140,31,117.161290322581,64,49,64,217,224,224,44,No,31
31145,20,82.35,100,64,64,100,100,100,35,Yes,20
31150,29,73.3793103448276,64,61.6,64,100,100,100,44,Yes,29
31155,26,74.1923076923077,64,56.5,64,100,100,100,35,Yes,26
31160,22,76.9090909090909,64,64,64,100,100,100,44,Yes,22
31165,27,123.555555555556,64,64,64,224,224,224,50,No,27
31170,29,127.137931034483,64,61.6,64,224,224,224,35,No,29
31175,29,135.034482758621,64,64,64,224,224,224,44,No,29
31180,16,123.1875,64,54,64,224,224,224,35,No,16
31185,14,75.8571428571429,64,49,64,100,100,100,44,Yes,14
31190,21,107.857142857143,64,50,64,224,224,224,35,No,21
31195,13,73.5384615384615,64,64,64,100,100,100,44,Yes,13
31200,22,83.5,64,49,64,100,100,210,35,Yes,22
31205,18,74.3333333333333,64,38.5,64,100,100,100,35,Yes,18
31210,12,114.666666666667,64,53.2,64,224,224,224,44,No,12
31215,20,109.85,64,48.5,64,224,224,224,35,No,20
31220,27,81.7777777777778,64,44,54,64,224,224,24,No,27
31225,18,115.944444444444,64,49.6,64,224,224,224,35,No,18
31230,13,121.846153846154,64,64,64,210,224,224,44,No,13
31235,10,110.7,64,43.1,64,193,224,224,35,No,10
31240,8,121.5,64,58,64,224,224,224,44,No,8
31245,40,75.6,64,62.8,64,100,100,100,35,Yes,40
31250,27,123.333333333333,64,64,64,224,224,224,44,No,27
31255,30,83.9666666666667,64,50,64,64,224,224,35,No,30
31260,29,76.5862068965517,64,64,64,64,100,210,44,Yes,29
31265,18,107.444444444444,64,41.3,64,193,224,224,35,No,18
31270,14,109.285714285714,64,37.7,64,193,224,224,35,No,14
31275,30,116.633333333333,64,48.5,64,224,224,224,35,No,30
31280,20,135,64,64,64,224,224,224,44,No,20
31285,21,116.142857142857,64,52,64,224,224,224,35,No,21
31290,65,71.6307692307692,64,49,64,64,100,210,49,Yes,65
31295,50,69.72,64,54.8,64,64,100,100,35,Yes,50
31300,44,141.181818181818,82,64,64,224,224,224,64,No,44
31305,56,109.25,64,43,64,224,224,224,35,No,56
31310,44,86.1136363636364,100,64,64,100,100,224,49,Yes,44
31315,45,101.688888888889,64,52.4,64,100,224,224,35,No,45
31320,26,142.923076923077,137,64,64,224,224,224,64,No,26
31325,27,94.7777777777778,64,43,48,82,224,224,35,No,27
31330,24,79,64,64,64,100,100,100,64,Yes,24
31335,21,100.142857142857,64,44,64,100,224,224,35,No,21
31340,13,79.6923076923077,64,64,64,100,100,100,52,Yes,13
31345,25,107.8,64,56.8,64,224,224,224,35,No,25
31350,19,108.947368421053,64,64,64,155,210,210,44,Yes,19
31355,30,75.2666666666667,64,49,64,100,100,100,35,Yes,30
31360,34,77.1764705882353,64,64,64,100,100,100,44,Yes,34
31365,20,103.8,64,48.5,64,131,224,224,35,No,20
31370,19,77.3157894736842,64,61,64,100,100,100,44,Yes,19
31375,35,108.142857142857,64,38.6,64,224,224,224,22,No,35
31380,28,136.571428571429,64,64,64,224,224,224,44,No,28
31385,52,108.192307692308,64,56,64,224,224,224,35,No,52
31390,26,81.8461538461538,64,64,64,100,100,224,44,Yes,26
31395,45,68.1333333333333,64,51.8,64,64,100,100,35,Yes,45
31400,28,121.035714285714,64,64,64,224,224,224,44,No,28
31405,45,78.1333333333333,64,49.4,55,64,174.4,224,35,No,45
31410,27,106.740740740741,64,45,64,210,224,224,43,No,27
31415,15,116.466666666667,64,52,64,224,224,224,35,No,15
31420,13,76.3076923076923,64,64,64,100,100,100,44,Yes,13
31425,25,108.92,64,46,64,224,224,224,35,No,25
31430,12,71.3333333333333,64,64,64,73,100,100,44,Yes,12
31435,14,69.7857142857143,64,45.8,64,91,100,100,35,Yes,14
31440,31,104.903225806452,64,64,64,155,224,224,44,No,31
31445,33,121.424242424242,64,64,64,224,224,224,35,No,33
31450,12,115.666666666667,64,64,64,224,224,224,44,No,12
31455,19,104,64,48,64,162,224,224,35,No,19
31460,14,131.142857142857,64,64,64,224,224,224,44,No,14
31465,19,113.052631578947,64,48,64,224,224,224,35,No,19
31470,23,131.478260869565,64,64,64,224,224,224,44,No,23
31475,39,124.794871794872,64,64,64,224,224,224,35,No,39
31480,33,80.7272727272727,64,64,64,100,100,224,44,Yes,33
31485,42,121.97619047619,64,64,64,224,224,224,35,No,42
31490,21,78.0952380952381,64,44,64,100,100,224,24,Yes,21
31495,19,72.4736842105263,64,51.6,64,100,100,100,35,Yes,19
31500,39,77.974358974359,64,48,64,100,100,210,35,Yes,39
31505,7,132.571428571429,64,64,64,224,224,224,64,No,7
31510,19,96.6842105263158,64,35,54,100,224,224,35,No,19
31515,15,69.4,64,56.8,64,64,100,100,49,Yes,15
31520,19,124.157894736842,64,60,64,224,224,224,35,No,19
31525,6,114,64,54,64,184,224,224,44,No,6
31530,17,86.7647058823529,64,56,64,100,144,210,35,Yes,17
31535,23,75.1304347826087,64,64,64,100,100,100,44,Yes,23
31540,48,134.479166666667,64,64,64,224,224,224,35,No,48
31545,46,132.804347826087,64,64,64,224,224,224,44,No,46
31550,34,81.4705882352941,64,64,64,100,100,224,35,Yes,34
31555,79,52.8860759493671,64,33,35,64,64,100,33,Yes,79
31560,22,114,64,50.5,64,210,224,224,35,No,22
31565,35,135.885714285714,64,64,64,224,224,224,40,No,35
31570,47,82.5957446808511,64,64,64,100,100,224,35,Yes,47
31575,68,112.676470588235,64,56,64,224,224,224,35,No,68
31580,28,131.857142857143,64,64,64,224,224,224,44,No,28
31585,21,69.3809523809524,64,43,64,100,100,100,35,Yes,21
31590,37,89.6216216216216,64,64,64,64,215.6,224,44,No,37
31595,16,86.6875,82,54,64,100,100,224,35,Yes,16
31600,21,72.2857142857143,64,44,64,100,100,100,35,Yes,21
31605,44,117.340909090909,64,49,64,224,224,224,43,No,44
31610,25,127.48,64,64,64,224,224,224,35,No,25
31615,55,101.145454545455,64,53,64,144,224,224,33,No,55
31620,61,79.3770491803279,64,49,64,100,100,210,33,Yes,61
31625,36,134.222222222222,64,64,64,224,224,224,44,No,36
31630,38,131.026315789474,64,64,64,224,224,224,35,No,38
31635,40,130.75,64,64,64,224,224,224,44,No,40
31640,13,98.8461538461538,64,45.2,64,100,224,224,35,No,13
31645,28,73,64,60.4,64,100,100,100,24,Yes,28
31650,24,119.541666666667,64,50,64,210,224,224,35,No,24
31655,23,72.5217391304348,64,64,64,82,100,100,44,Yes,23
31660,20,127.35,64,62,64,224,224,224,35,No,20
31665,20,69.55,64,43.1,61,100,100,100,35,Yes,20
31670,19,139.789473684211,64,64,64,224,224,224,64,No,19
31675,14,77.0714285714286,82,44,64,100,100,100,35,Yes,14
31680,39,125,64,64,64,224,224,224,49,No,39
31685,41,78.7073170731707,64,64,64,100,100,100,35,Yes,41
31690,23,76.5217391304348,64,64,64,100,100,100,64,Yes,23
31695,20,103.4,64,44,64,131,224,224,35,No,20
31700,12,129.666666666667,64,64,64,224,224,224,52,No,12
31705,36,93.25,64,55,64,64,224,224,35,No,36
31710,13,121.846153846154,64,64,64,210,224,224,44,No,13
31715,192,70.4895833333333,64,47,47,64,64,224,35,No,192
31720,36,70.5555555555556,64,47,62,100,100,100,44,Yes,36
31725,69,74.1884057971015,64,56,64,100,100,100,35,Yes,69
31730,36,126.222222222222,64,64,64,224,224,224,44,No,36
31735,37,123.054054054054,64,56,64,224,224,224,35,No,37
31740,60,93.75,64,47,61,64,224,224,40,No,60
31745,51,118.352941176471,64,47,64,224,224,224,35,No,51
31750,22,97.2272727272727,64,43,49,100,224,224,35,No,22
31755,48,111.854166666667,64,56,64,224,224,224,43,No,48
31760,25,112.6,64,47.2,64,224,224,224,24,No,25
31765,26,94,64,64,64,64,224,224,44,No,26
31770,34,94.5,64,50,64,64,224,224,35,No,34
31775,12,115.666666666667,64,64,64,224,224,224,44,No,12
31780,21,98.9047619047619,64,43,64,100,224,224,35,No,21
31785,28,73.7857142857143,64,59.5,64,100,100,100,44,Yes,28
31790,41,134.804878048781,64,64,64,224,224,224,35,No,41
31795,17,128.705882352941,64,64,64,224,224,224,44,No,17
31800,47,116.404255319149,64,51.2,64,224,224,224,35,No,47
